datetime,symbol,open,high,low,close,volume
2025-07-08 15:45:00,NASDAQ:AAPL,209.53,210.83,209.48,210.01,348071.0
2025-07-09 09:30:00,NASDAQ:AAPL,209.46,210.89,209.35,209.9,301153.0
2025-07-09 09:45:00,NASDAQ:AAPL,209.89,210.34,209.585,209.86,169389.0
2025-07-09 10:00:00,NASDAQ:AAPL,209.88,210.49,209.73,209.98,154718.0
2025-07-09 10:15:00,NASDAQ:AAPL,209.98,210.25,209.59,209.91,124011.0
2025-07-09 10:30:00,NASDAQ:AAPL,209.9,209.9,208.77,208.85,215235.0
2025-07-09 10:45:00,NASDAQ:AAPL,208.86,208.975,207.46,207.66,217225.0
2025-07-09 11:00:00,NASDAQ:AAPL,207.64,207.76,207.32,207.585,195612.0
2025-07-09 11:15:00,NASDAQ:AAPL,207.59,207.95,207.22,207.81,168816.0
2025-07-09 11:30:00,NASDAQ:AAPL,207.82,207.97,207.51,207.87,86599.0
2025-07-09 11:45:00,NASDAQ:AAPL,207.885,207.885,207.27,207.735,100670.0
2025-07-09 12:00:00,NASDAQ:AAPL,207.75,208.21,207.54,207.63,131174.0
2025-07-09 12:15:00,NASDAQ:AAPL,207.61,207.93,207.54,207.81,62046.0
2025-07-09 12:30:00,NASDAQ:AAPL,207.81,207.895,207.58,207.81,50229.0
2025-07-09 12:45:00,NASDAQ:AAPL,207.83,208.41,207.78,208.2,94321.0
2025-07-09 13:00:00,NASDAQ:AAPL,208.2,208.71,207.98,208.465,79137.0
2025-07-09 13:15:00,NASDAQ:AAPL,208.46,209.05,208.4,208.92,113477.0
2025-07-09 13:30:00,NASDAQ:AAPL,208.91,209.06,208.73,208.94,69664.0
2025-07-09 13:45:00,NASDAQ:AAPL,208.95,209.37,208.94,209.22,82759.0
2025-07-09 14:00:00,NASDAQ:AAPL,209.215,209.99,209.15,209.93,120687.0
2025-07-09 14:15:00,NASDAQ:AAPL,209.92,209.92,209.56,209.72,68946.0
2025-07-09 14:30:00,NASDAQ:AAPL,209.73,209.88,209.62,209.66,52063.0
2025-07-09 14:45:00,NASDAQ:AAPL,209.65,210.06,209.65,209.945,93484.0
2025-07-09 15:00:00,NASDAQ:AAPL,209.95,210.18,209.65,209.81,99701.0
2025-07-09 15:15:00,NASDAQ:AAPL,209.82,210.0,209.71,209.89,56497.0
2025-07-09 15:30:00,NASDAQ:AAPL,209.86,210.325,209.74,210.31,121735.0
2025-07-09 15:45:00,NASDAQ:AAPL,210.3,211.33,210.195,211.11,477576.0
2025-07-10 09:30:00,NASDAQ:AAPL,210.43,211.14,210.03,210.59,276647.0
2025-07-10 09:45:00,NASDAQ:AAPL,210.585,211.28,210.51,211.27,229847.0
2025-07-10 10:00:00,NASDAQ:AAPL,211.27,211.85,210.71,211.37,187711.0
2025-07-10 10:15:00,NASDAQ:AAPL,211.4,212.29,211.33,212.01,226180.0
2025-07-10 10:30:00,NASDAQ:AAPL,212.03,213.46,211.92,213.345,440825.0
2025-07-10 10:45:00,NASDAQ:AAPL,213.38,213.48,212.03,212.36,249555.0
2025-07-10 11:00:00,NASDAQ:AAPL,212.36,212.99,212.32,212.955,126207.0
2025-07-10 11:15:00,NASDAQ:AAPL,212.94,213.31,212.85,212.98,206365.0
2025-07-10 11:30:00,NASDAQ:AAPL,213.0,213.14,212.45,213.09,133738.0
2025-07-10 11:45:00,NASDAQ:AAPL,213.11,213.18,212.23,212.4,112338.0
2025-07-10 12:00:00,NASDAQ:AAPL,212.38,212.39,211.84,212.03,97864.0
2025-07-10 12:15:00,NASDAQ:AAPL,212.035,212.19,211.94,212.08,126603.0
2025-07-10 12:30:00,NASDAQ:AAPL,212.07,212.35,211.86,212.28,133883.0
2025-07-10 12:45:00,NASDAQ:AAPL,212.27,212.29,211.955,212.01,72246.0
2025-07-10 13:00:00,NASDAQ:AAPL,212.0,212.22,211.93,212.14,93862.0
2025-07-10 13:15:00,NASDAQ:AAPL,212.13,212.77,212.0,212.62,98608.0
2025-07-10 13:30:00,NASDAQ:AAPL,212.63,213.16,212.56,212.6,97060.0
2025-07-10 13:45:00,NASDAQ:AAPL,212.61,212.67,212.39,212.39,49213.0
2025-07-10 14:00:00,NASDAQ:AAPL,212.4,212.64,212.32,212.51,53562.0
2025-07-10 14:15:00,NASDAQ:AAPL,212.52,213.0,212.47,212.59,86361.0
2025-07-10 14:30:00,NASDAQ:AAPL,212.61,212.97,212.57,212.74,56595.0
2025-07-10 14:45:00,NASDAQ:AAPL,212.74,213.14,212.72,212.93,95573.0
2025-07-10 15:00:00,NASDAQ:AAPL,212.92,213.45,212.68,212.81,157741.0
2025-07-10 15:15:00,NASDAQ:AAPL,212.815,212.96,212.575,212.58,95885.0
2025-07-10 15:30:00,NASDAQ:AAPL,212.575,213.02,212.55,212.88,111305.0
2025-07-10 15:45:00,NASDAQ:AAPL,212.86,212.96,212.05,212.43,304185.0
2025-07-11 09:30:00,NASDAQ:AAPL,210.565,211.02,209.87,210.19,328670.0
2025-07-11 09:45:00,NASDAQ:AAPL,210.18,211.12,209.87,210.97,171023.0
2025-07-11 10:00:00,NASDAQ:AAPL,211.0,211.78,210.88,211.7,144437.0
2025-07-11 10:15:00,NASDAQ:AAPL,211.7,212.12,211.48,211.79,127524.0
2025-07-11 10:30:00,NASDAQ:AAPL,211.78,211.79,211.04,211.17,93216.0
2025-07-11 10:45:00,NASDAQ:AAPL,211.16,211.3,210.8,210.97,111689.0
2025-07-11 11:00:00,NASDAQ:AAPL,210.96,211.14,210.625,210.625,85745.0
2025-07-11 11:15:00,NASDAQ:AAPL,210.625,211.05,210.48,210.82,87233.0
2025-07-11 11:30:00,NASDAQ:AAPL,210.82,211.2,210.67,211.13,85868.0
2025-07-11 11:45:00,NASDAQ:AAPL,211.14,211.15,210.43,210.66,98343.0
2025-07-11 12:00:00,NASDAQ:AAPL,210.67,210.96,210.67,210.84,60285.0
2025-07-11 12:15:00,NASDAQ:AAPL,210.855,211.05,210.6,210.63,62667.0
2025-07-11 12:30:00,NASDAQ:AAPL,210.62,210.685,210.46,210.54,76606.0
2025-07-11 12:45:00,NASDAQ:AAPL,210.53,211.07,210.5,211.02,60028.0
2025-07-11 13:00:00,NASDAQ:AAPL,211.02,211.28,210.9,211.05,70422.0
2025-07-11 13:15:00,NASDAQ:AAPL,211.04,211.23,211.015,211.165,61623.0
2025-07-11 13:30:00,NASDAQ:AAPL,211.16,211.22,210.96,211.16,55724.0
2025-07-11 13:45:00,NASDAQ:AAPL,211.15,211.23,211.085,211.215,32669.0
2025-07-11 14:00:00,NASDAQ:AAPL,211.2,211.65,211.19,211.36,84884.0
2025-07-11 14:15:00,NASDAQ:AAPL,211.33,211.55,211.3,211.405,80336.0
2025-07-11 14:30:00,NASDAQ:AAPL,211.41,211.51,211.3,211.4,40262.0
2025-07-11 14:45:00,NASDAQ:AAPL,211.42,211.46,211.03,211.13,32620.0
2025-07-11 15:00:00,NASDAQ:AAPL,211.12,211.135,210.62,210.98,75065.0
2025-07-11 15:15:00,NASDAQ:AAPL,210.99,211.3,210.97,211.15,48679.0
2025-07-11 15:30:00,NASDAQ:AAPL,211.13,211.23,211.025,211.08,75475.0
2025-07-11 15:45:00,NASDAQ:AAPL,211.08,211.41,211.03,211.08,403925.0
2025-07-14 09:30:00,NASDAQ:AAPL,209.925,210.91,208.25,208.27,395241.0
2025-07-14 09:45:00,NASDAQ:AAPL,208.27,208.56,207.68,207.87,302797.0
2025-07-14 10:00:00,NASDAQ:AAPL,207.89,208.41,207.54,208.38,236023.0
2025-07-14 10:15:00,NASDAQ:AAPL,208.4,208.78,207.97,208.08,150543.0
2025-07-14 10:30:00,NASDAQ:AAPL,208.07,208.6,207.83,208.48,95429.0
2025-07-14 10:45:00,NASDAQ:AAPL,208.47,208.75,208.19,208.49,102298.0
2025-07-14 11:00:00,NASDAQ:AAPL,208.46,208.89,208.39,208.51,95762.0
2025-07-14 11:15:00,NASDAQ:AAPL,208.51,208.77,208.22,208.76,107782.0
2025-07-14 11:30:00,NASDAQ:AAPL,208.77,209.14,208.58,208.885,117563.0
2025-07-14 11:45:00,NASDAQ:AAPL,208.86,208.92,208.56,208.83,50480.0
2025-07-14 12:00:00,NASDAQ:AAPL,208.835,209.18,208.77,208.95,67024.0
2025-07-14 12:15:00,NASDAQ:AAPL,208.93,209.09,208.68,208.84,64490.0
2025-07-14 12:30:00,NASDAQ:AAPL,208.85,209.14,208.79,208.95,59066.0
2025-07-14 12:45:00,NASDAQ:AAPL,208.955,209.24,208.9,208.9,51306.0
2025-07-14 13:00:00,NASDAQ:AAPL,208.89,209.0,208.775,208.93,45749.0
2025-07-14 13:15:00,NASDAQ:AAPL,208.91,209.32,208.91,209.0,80210.0
2025-07-14 13:30:00,NASDAQ:AAPL,209.01,209.26,209.01,209.2,40692.0
2025-07-14 13:45:00,NASDAQ:AAPL,209.17,209.3,209.05,209.17,45181.0
2025-07-14 14:00:00,NASDAQ:AAPL,209.16,209.45,209.09,209.21,75198.0
2025-07-14 14:15:00,NASDAQ:AAPL,209.21,209.29,208.965,209.0,47655.0
2025-07-14 14:30:00,NASDAQ:AAPL,209.0,209.1,208.985,209.03,13930.0
